tensor_path,clip_id,source,piece,condition,seg_index,shape,dtype,sr,ok,split_mode,doppler_sign,speed_pct,snr_db
Decommissioned__21/Decommissioned__21__gallery__clean__seg47.npy,Decommissioned__21,Decommissioned,gallery,clean,47,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg48.npy,Decommissioned__21,Decommissioned,gallery,clean,48,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg49.npy,Decommissioned__21,Decommissioned,gallery,clean,49,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg50.npy,Decommissioned__21,Decommissioned,gallery,clean,50,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg51.npy,Decommissioned__21,Decommissioned,gallery,clean,51,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg52.npy,Decommissioned__21,Decommissioned,gallery,clean,52,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg53.npy,Decommissioned__21,Decommissioned,gallery,clean,53,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg54.npy,Decommissioned__21,Decommissioned,gallery,clean,54,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg55.npy,Decommissioned__21,Decommissioned,gallery,clean,55,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg56.npy,Decommissioned__21,Decommissioned,gallery,clean,56,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg57.npy,Decommissioned__21,Decommissioned,gallery,clean,57,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg58.npy,Decommissioned__21,Decommissioned,gallery,clean,58,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__gallery__clean__seg59.npy,Decommissioned__21,Decommissioned,gallery,clean,59,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg00.npy,Decommissioned__21,Decommissioned,query,clean,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg01.npy,Decommissioned__21,Decommissioned,query,clean,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg02.npy,Decommissioned__21,Decommissioned,query,clean,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg03.npy,Decommissioned__21,Decommissioned,query,clean,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg04.npy,Decommissioned__21,Decommissioned,query,clean,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg05.npy,Decommissioned__21,Decommissioned,query,clean,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg06.npy,Decommissioned__21,Decommissioned,query,clean,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg07.npy,Decommissioned__21,Decommissioned,query,clean,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg08.npy,Decommissioned__21,Decommissioned,query,clean,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg09.npy,Decommissioned__21,Decommissioned,query,clean,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg10.npy,Decommissioned__21,Decommissioned,query,clean,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg11.npy,Decommissioned__21,Decommissioned,query,clean,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg12.npy,Decommissioned__21,Decommissioned,query,clean,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg13.npy,Decommissioned__21,Decommissioned,query,clean,13,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg14.npy,Decommissioned__21,Decommissioned,query,clean,14,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg15.npy,Decommissioned__21,Decommissioned,query,clean,15,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg16.npy,Decommissioned__21,Decommissioned,query,clean,16,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg17.npy,Decommissioned__21,Decommissioned,query,clean,17,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg18.npy,Decommissioned__21,Decommissioned,query,clean,18,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg19.npy,Decommissioned__21,Decommissioned,query,clean,19,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg20.npy,Decommissioned__21,Decommissioned,query,clean,20,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg21.npy,Decommissioned__21,Decommissioned,query,clean,21,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg22.npy,Decommissioned__21,Decommissioned,query,clean,22,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg23.npy,Decommissioned__21,Decommissioned,query,clean,23,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg24.npy,Decommissioned__21,Decommissioned,query,clean,24,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg25.npy,Decommissioned__21,Decommissioned,query,clean,25,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg26.npy,Decommissioned__21,Decommissioned,query,clean,26,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg27.npy,Decommissioned__21,Decommissioned,query,clean,27,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg28.npy,Decommissioned__21,Decommissioned,query,clean,28,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg29.npy,Decommissioned__21,Decommissioned,query,clean,29,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg30.npy,Decommissioned__21,Decommissioned,query,clean,30,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg31.npy,Decommissioned__21,Decommissioned,query,clean,31,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg32.npy,Decommissioned__21,Decommissioned,query,clean,32,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg33.npy,Decommissioned__21,Decommissioned,query,clean,33,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg34.npy,Decommissioned__21,Decommissioned,query,clean,34,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg35.npy,Decommissioned__21,Decommissioned,query,clean,35,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg36.npy,Decommissioned__21,Decommissioned,query,clean,36,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg37.npy,Decommissioned__21,Decommissioned,query,clean,37,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg38.npy,Decommissioned__21,Decommissioned,query,clean,38,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg39.npy,Decommissioned__21,Decommissioned,query,clean,39,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg40.npy,Decommissioned__21,Decommissioned,query,clean,40,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg41.npy,Decommissioned__21,Decommissioned,query,clean,41,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg42.npy,Decommissioned__21,Decommissioned,query,clean,42,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg43.npy,Decommissioned__21,Decommissioned,query,clean,43,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg44.npy,Decommissioned__21,Decommissioned,query,clean,44,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg45.npy,Decommissioned__21,Decommissioned,query,clean,45,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg46.npy,Decommissioned__21,Decommissioned,query,clean,46,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg47.npy,Decommissioned__21,Decommissioned,query,clean,47,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg48.npy,Decommissioned__21,Decommissioned,query,clean,48,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg49.npy,Decommissioned__21,Decommissioned,query,clean,49,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg50.npy,Decommissioned__21,Decommissioned,query,clean,50,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg51.npy,Decommissioned__21,Decommissioned,query,clean,51,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg52.npy,Decommissioned__21,Decommissioned,query,clean,52,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg53.npy,Decommissioned__21,Decommissioned,query,clean,53,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg54.npy,Decommissioned__21,Decommissioned,query,clean,54,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg55.npy,Decommissioned__21,Decommissioned,query,clean,55,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg56.npy,Decommissioned__21,Decommissioned,query,clean,56,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg57.npy,Decommissioned__21,Decommissioned,query,clean,57,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg58.npy,Decommissioned__21,Decommissioned,query,clean,58,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__clean__seg59.npy,Decommissioned__21,Decommissioned,query,clean,59,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg00.npy,Decommissioned__21,Decommissioned,query,noise,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg01.npy,Decommissioned__21,Decommissioned,query,noise,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg02.npy,Decommissioned__21,Decommissioned,query,noise,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg03.npy,Decommissioned__21,Decommissioned,query,noise,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg04.npy,Decommissioned__21,Decommissioned,query,noise,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg05.npy,Decommissioned__21,Decommissioned,query,noise,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg06.npy,Decommissioned__21,Decommissioned,query,noise,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg07.npy,Decommissioned__21,Decommissioned,query,noise,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg08.npy,Decommissioned__21,Decommissioned,query,noise,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg09.npy,Decommissioned__21,Decommissioned,query,noise,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg10.npy,Decommissioned__21,Decommissioned,query,noise,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg11.npy,Decommissioned__21,Decommissioned,query,noise,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg12.npy,Decommissioned__21,Decommissioned,query,noise,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg13.npy,Decommissioned__21,Decommissioned,query,noise,13,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg14.npy,Decommissioned__21,Decommissioned,query,noise,14,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg15.npy,Decommissioned__21,Decommissioned,query,noise,15,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg16.npy,Decommissioned__21,Decommissioned,query,noise,16,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg17.npy,Decommissioned__21,Decommissioned,query,noise,17,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg18.npy,Decommissioned__21,Decommissioned,query,noise,18,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg19.npy,Decommissioned__21,Decommissioned,query,noise,19,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg20.npy,Decommissioned__21,Decommissioned,query,noise,20,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg21.npy,Decommissioned__21,Decommissioned,query,noise,21,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg22.npy,Decommissioned__21,Decommissioned,query,noise,22,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg23.npy,Decommissioned__21,Decommissioned,query,noise,23,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg24.npy,Decommissioned__21,Decommissioned,query,noise,24,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg25.npy,Decommissioned__21,Decommissioned,query,noise,25,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg26.npy,Decommissioned__21,Decommissioned,query,noise,26,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg27.npy,Decommissioned__21,Decommissioned,query,noise,27,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg28.npy,Decommissioned__21,Decommissioned,query,noise,28,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg29.npy,Decommissioned__21,Decommissioned,query,noise,29,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg30.npy,Decommissioned__21,Decommissioned,query,noise,30,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg31.npy,Decommissioned__21,Decommissioned,query,noise,31,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg32.npy,Decommissioned__21,Decommissioned,query,noise,32,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg33.npy,Decommissioned__21,Decommissioned,query,noise,33,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg34.npy,Decommissioned__21,Decommissioned,query,noise,34,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg35.npy,Decommissioned__21,Decommissioned,query,noise,35,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg36.npy,Decommissioned__21,Decommissioned,query,noise,36,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg37.npy,Decommissioned__21,Decommissioned,query,noise,37,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg38.npy,Decommissioned__21,Decommissioned,query,noise,38,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg39.npy,Decommissioned__21,Decommissioned,query,noise,39,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg40.npy,Decommissioned__21,Decommissioned,query,noise,40,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg41.npy,Decommissioned__21,Decommissioned,query,noise,41,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg42.npy,Decommissioned__21,Decommissioned,query,noise,42,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg43.npy,Decommissioned__21,Decommissioned,query,noise,43,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg44.npy,Decommissioned__21,Decommissioned,query,noise,44,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg45.npy,Decommissioned__21,Decommissioned,query,noise,45,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg46.npy,Decommissioned__21,Decommissioned,query,noise,46,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg47.npy,Decommissioned__21,Decommissioned,query,noise,47,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg48.npy,Decommissioned__21,Decommissioned,query,noise,48,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg49.npy,Decommissioned__21,Decommissioned,query,noise,49,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg50.npy,Decommissioned__21,Decommissioned,query,noise,50,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg51.npy,Decommissioned__21,Decommissioned,query,noise,51,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg52.npy,Decommissioned__21,Decommissioned,query,noise,52,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg53.npy,Decommissioned__21,Decommissioned,query,noise,53,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__21/Decommissioned__21__query__noise__seg54.npy,Decommissioned__21,Decommissioned,query,noise,54,"(1, 1, 40000)",float32,8000,1,,,,
